endorsement__user_id,comment_thread_id__$oid,_type,endorsement,endorsed,historical_abuse_flaggers,,last_activity_at__$date,,,at_position_list,sk,pinned,votes__down,author_username,endorsement__time,parent_ids,votes__count,commentable_id,parent_id__$oid,votes__point,visible,anonymous,_id__$oid,body,abuse_flaggers,course_id,anonymous_to_peers,author_id,comment_count,votes__down_count,created_at__$date,updated_at__$date,votes__up_count,title,closed,votes__up,thread_type
,545342f2892b21ef570009ab,Comment,,FALSE,[],,,,,[],5448edfa892b2101820002bc,,[],mysice,,[],0,,,0,TRUE,FALSE,5448edfa892b2101820002bc,"Anyone can become a junzi, but it takes time.Analects, 2.4:The Master said, ""At fifteen, I had my mind bent on learning. At thirty, I stood firm. At forty, I had no doubts. At fifty, I knew the decrees of Heaven. At sixty, my ear was an obedient organ for the reception of truth. At seventy, I could follow what my heart desired, without transgressing what was right.""",[],UBCx/China300x/3T2014,FALSE,2037135,,0,1414065658497,1.41407E+12,0,,,[],
,5467b6a8dad66ca3f0000b51,Comment,,FALSE,[],,,,,[],5447d9ae892b2103ee0001f7-5448f6a835c79c50c50002fe,,[],Dougma,,[{'$oid': '5447d9ae892b2103ee0001f7'}],0,,5447d9ae892b2103ee0001f7,0,TRUE,FALSE,5448f6a835c79c50c50002fe,"Of course Enlightenment thinking did not throw everything overboard - you wildly exaggerate and distort western intellectual history. Did the Enlightenment abandon Copernicus and Galileo or the Renaissance? One can make a case that Descartes' cogito was the introduction of subjectivism into philosophy and argue that that was a negative development, but he does not by himself represent the Enlightenment and its consequences.You instruct me, a little patronisingly I felt, to open myself to the Book of Documents and the Book of Odes, and assert that 'Any reader of the Book of Documents knows it is political philosophy of the first order..'. Plainly it is vitally important and fascinating source material about early China and a gold-mine for scholars, but we do not know why it was written or, in the case of parts of it, when, and to describe it as political philosophy seems to me to be stretching a point. Its adoption by Confucius and other philosophers has often meant it has been incorporated into their philosophies, but the very fact that they can disagree about it suggests to me that it itself does not offer a coherent philosophy. As far as the Book of Odes is concerned it is equally fascinating as a source, and contains some beautiful poems, but I cannot see it as necessarily iconic - were no worthy poems being written  or collected after the Western Zhou? Of course there were. This is my difficulty with Confucius - he is didactic rather than forensic and tends to be dismissive of everything he cannot locate in the Western Zhou. I acknowledge of course that we have comparable difficulty with sources about Confucius as we do with earlier texts. I'm sorry you think I don't understand the political wisdom of Yao and the rest, but I shall continue to regard them, whatever their historical existence may have been, as the products of China's philosophical tradition not its progenitors. I don't have any major problems with anything Professor Slingerland said. I think he is providing an interesting course for a wide variety of people and this requires him to look for attention-grabbing strategies to connect the subject, which is little known in the west, with the modern world. I doubt he really thinks an Apple slogan encapsulates what 'we' think, but it's a useful image.  ",[],UBCx/China300x/3T2014,FALSE,2824718,,0,1414067880266,1.41407E+12,0,,,[],
,543d744c54ea3f7dd00000d0,Comment,,FALSE,[],,1415047427221,,,[],,,[],Phil278,,,0,52f29f411fab444ba7b65cfccbce71c9,,0,TRUE,FALSE,5448fb9c892b2101820002cd,"Is there an error in the quiz in the video? It was stated that Shang Di does not receive sacrifices, but the answer to the question is marked wrong. ",[],UBCx/China300x/3T2014,FALSE,2751591,4,0,1414069148567,1.41407E+12,0,"Questionable, question",FALSE,[],question
,543a00d354ea3f0fd700052c,Comment,,FALSE,[],,1414069183683,,,[],,,[],jpozo,,,0,d737d926df7f4aedbbd2f0eadd60e383,,0,TRUE,FALSE,5448fbbf892b21c0130002ec,"Hi,I am going to respectfully disagree (in a very confucian way, because I only know of this theme that which I learned in this course) with the given meaning of ""ren"". Although I'm probably wrong I hope that my point of view may help to understand this concept, if not with my argument, at least with a discusion.In the video “ren” is described as a innate harmony among the different virtues, or like a kind of internal joy. Although I think these interpretations go in the right direction, in my opinion, they are incomplete.I think that ""ren"" is the hot version of cold logic and I think that I can support this claim on three reasons:First Confucius makes special emphasis on thinking when you are learning, to avoid a simple memorization of the rituals. In my opinion this leads thowards a search for a logical structure and coherence among all learned material. In the case of rituals, this can only be archived through a perception of the emotions involved in it, because, otherwise, it would look pretty ridiculous and make not logical sense at all. So, through this concius acknowledgment of emotions, a link between the cold and hot parts of the brain is stablished.Second, as I see it, this process not only will lead to an explicit internalization of virtues, but also to an implicit internalization of reason and logic. Therefore the total result will not only be a spontanius correct behavior, but also, when confronted with new situations, a quicker process of internalization; until a point when the internalization happens also spontaniusly. This spontaius correct intuition will be percive as an extrange order within the external world, because the concius mind will not be abble to pinpoint the exact line of reasoning. At this point the reward for reflecting on the self will move from an external one, the desire of acquire social skills, to an internal one, trying to understand this extrange order within the external world, and this conects with my third reason.My third reason is that Confucius phylosophy has as ultimate goal to adquire “ren”. However this concept is presented as vage and mysterius, almost magical. I think that this is done intentionally in order to guide the apprentice toward this concept when confronted with the “strange order of the world”. This will help him to see that, in reality, is a “strange order within himself” and how he adquired it. At this time he will be abble to beging to **explicitly** internalize reason and logic, or adquire “ren”. Although Confucius did not write about how this can be done in his lesons, he said:""I will not open the door for a mind that is not already striving to understand,nor will I provide words to a tongue that is not already struggling to speak.**If I hold up one corner of a problem, and the student cannot come back to mewith the other three, I will not attempt to instruct him again.**""",[],UBCx/China300x/3T2014,FALSE,1112518,0,0,1414069183682,1.41407E+12,0,"Concerning the concept of ""ren""",FALSE,[],discussion
,546622fadad66cd46e000a7c,Comment,,FALSE,[],,1414499891711,,,[],,,[],Ashwinharis24,,,1,a84998d1f2254151831a68ffe186906c,,1,TRUE,FALSE,5448fcf435c79cf80d0002f7,I just had one doubt that did confucius fulfill the wish or dream about reuniting china with a single king?,[],UBCx/China300x/3T2014,FALSE,5537791,4,0,1414069492685,1.41407E+12,1,About confucius and the analects,FALSE,['5537791'],discussion
,54492e8d35c79c7c62000314,Comment,,FALSE,[],,,,,[],5448fd52892b21a84e0002f9,,[],Joeza247,,[],0,,,0,TRUE,FALSE,5448fd52892b21a84e0002f9,"Thats true, I also found it to be more informative already",[],UBCx/China300x/3T2014,FALSE,5616904,,0,1414069586865,1.41407E+12,0,,,[],
,5466ef3ca2a5252f70000ba1,Comment,,FALSE,[],,,,,[],54484c0835c79c1e070002a6-5448fd57892b2120a1000308,,[],Ashwinharis24,,[{'$oid': '54484c0835c79c1e070002a6'}],0,,54484c0835c79c1e070002a6,0,TRUE,FALSE,5448fd57892b2120a1000308,"It is just a metaphysical claim or an example which confucius is giving to his deciples",[],UBCx/China300x/3T2014,FALSE,5537791,,0,1414069591748,1.41407E+12,0,,,[],
,5448ab2535c79c6668000298,Comment,,FALSE,[],,1414069734425,,,[],,,[],Joeza247,,,0,f6b04b90d9e844e2a959969b0511cc93,,0,TRUE,FALSE,5448fde635c79cdbfd000303,"Hello Everyone, I am Johannes from South Africa just joined in and am busy doing catch up. The introduction is mouthful...",[],UBCx/China300x/3T2014,FALSE,5616904,0,0,1414069734424,1.41407E+12,0,Just joined in,FALSE,[],discussion
,5445ee5435c79c8728000086,Comment,,FALSE,[],,,,,[],5448fbdd892b21ef570002f4-54490870892b21e7c6000306,,[],FiveWillows,,[{'$oid': '5448fbdd892b21ef570002f4'}],0,,5448fbdd892b21ef570002f4,0,TRUE,FALSE,54490870892b21e7c6000306,"Wong Xiansheng,Thank you for the kind words. Isn't this subject a pleasure?",[],UBCx/China300x/3T2014,FALSE,2716837,,0,1414072432116,1.41407E+12,0,,,[],
,5478f6f9dad66c49a5001282,Comment,,FALSE,[],,,,,[],5449092135c79c23060002d9,,[],Kings7,,[],1,,,1,TRUE,FALSE,5449092135c79c23060002d9,The San Zi Jing was written more than a thousand years after Confucius lived. The lecture mentioned that Confucius believed human nature was neutral at best.  Mencius was the one who believed human nature was good.   ,[],UBCx/China300x/3T2014,FALSE,124060,,0,1414072609255,1.41407E+12,1,,,['2716837'],
,5462a9f1a2a525cd0f00095f,Comment,,FALSE,[],,,,,[],54485e1735c79c50c50002ab-54491274892b21c16400030d,,[],asifwecanchoose,,[{'$oid': '54485e1735c79c50c50002ab'}],0,,54485e1735c79c50c50002ab,0,TRUE,FALSE,54491274892b21c16400030d,Sure! I'm at zhang.amyx@gmail.com,[],UBCx/China300x/3T2014,FALSE,1018266,,0,1414074996727,1.41407E+12,0,,,[],
,543f4f8c04d6cfd0c40009b1,Comment,,FALSE,[],,,,,[],544916f435c79cf80d00030c,,[],Dougma,,[],0,,,0,TRUE,FALSE,544916f435c79cf80d00030c,"It's worse than that - how do you take it with two hands while giving your own with two hands!Practically of course, while looking suitably grateful you slip out your specially-purchased card-holder and reverently insert it.",[],UBCx/China300x/3T2014,FALSE,2824718,,0,1414076148079,1.41408E+12,0,,,[],
,5480eeacdad66cc38d001548,Comment,,FALSE,[],,,,,[],54491a3e35c79c5d360002f4,,[],ysh2018,,[],0,,,0,TRUE,FALSE,54491a3e35c79c5d360002f4,"Confucius had never been successful politically. His philosophical school was not predominant at the time. The Qin state which united China as an empire was following the legalist ideology ,rather opposite to Confucian ways. ",[],UBCx/China300x/3T2014,FALSE,1280538,,0,1414076990806,1.41408E+12,0,,,[],
,543e4ae154ea3f7c1a000896,Comment,,FALSE,[],,,,,[],544823bc892b21a84e000253-54491b01892b21ef5700031d,,[],IainDavie,,[{'$oid': '544823bc892b21a84e000253'}],0,,544823bc892b21a84e000253,0,TRUE,FALSE,54491b01892b21ef5700031d,Thanks.,[],UBCx/China300x/3T2014,FALSE,1099483,,0,1414077185424,1.41408E+12,0,,,[],
,543ecdf554ea3f7dd000020e,Comment,,FALSE,[],,,,,[],54491ee535c79c8728000348,,[],asifwecanchoose,,[],0,,,0,TRUE,FALSE,54491ee535c79c8728000348,"Put it away someplace you won't easily lose it, like a wallet, is my guess. A lot of social niceties are kind of impractical, or irrational. Maybe the impracticality is the point--you go out of your way to say that you aren't going to treat the card casually. It's a method of contacting the person, so if you just toss it around (where it's easily lost), maybe it's a sign that you don't intend to talk to them again after all. I can see it being thought of as rude. Though that is a really long list of do-not-do's O.o",[],UBCx/China300x/3T2014,FALSE,1018266,,0,1414078181798,1.41408E+12,0,,,[],
,547740cba2a5259e230012d7,Comment,,FALSE,[],,,,,[],544921a835c79cb5f500031b,,[],Shambleau,,[],1,,,1,TRUE,FALSE,544921a835c79cb5f500031b,"To give to high-school students complete liberty over their curriculum (or their diet!) when they have only ever experienced traditional teaching is clearly a recipe for disaster. However, I think that by cultivating creativity and an interest for learning from an early age, it's possible to have responsible kids who can make very enligthened choices about their studies. I'm thinking here of the Montessori method, for instance, which gives both a lot of freedom and responsibility to small kids.Personally, my education was... a disaster. The classroom was the room I spent time bored to death between my learning sessions at home. I've always learned by myself (or rather with books and, yes, Internet), by following an exemplar: my dad. I think he recognized that the ""apprentissage"" (which means **both** learning and teaching, in French) is actually done by the student, not the teacher, and so he simply let me have access to the tools of learning, without forcing them on me, just by using them himself. Today, what interested me the most at that time (foreing languages and literature) has become my job, and ""formal"" education has had very little to do with it.Then again, that's only my experience, each kid is different. Some may need outside structuring, others manage to construct it internally. There's no one-size-fits-all in education, I think.",[],UBCx/China300x/3T2014,FALSE,5536536,,0,1414078888035,1.41408E+12,1,,,['2550130'],
,545023b1892b21c1640007cd,Comment,,FALSE,[],,,,,[],544921a835c79cb5f500031b-54492465892b21c01300030f,,[],FiveWillows,,[{'$oid': '544921a835c79cb5f500031b'}],0,,544921a835c79cb5f500031b,0,TRUE,FALSE,54492465892b21c01300030f,"Agreed, S. And it all depends on so many variables==quality of curriculum, pedagory, teachers, students, more. I hated school too. But taken to an extreme, the personalized learning thing almost blends into ""dropping out with a diploma.""I think what impelled the original post, and didn't come out successfully, was the erosion of the bond between youth and tradition. When each generation is in its own silo, it's hard to see how there's anything resembling culture instead of mere passing fashion and trend.",[],UBCx/China300x/3T2014,FALSE,2716837,,0,1414079589556,1.41408E+12,0,,,[],
,543fc2c404d6cf5476000999,Comment,,FALSE,[],,,,,[],544916f435c79cf80d00030c-5449250a35c79cae0600031f,,[],asifwecanchoose,,[{'$oid': '544916f435c79cf80d00030c'}],0,,544916f435c79cf80d00030c,0,TRUE,FALSE,5449250a35c79cae0600031f,Hahaha,[],UBCx/China300x/3T2014,FALSE,1018266,,0,1414079754540,1.41408E+12,0,,,[],
,5459e1f6dad66cc38d00038e,Comment,,FALSE,[],,1414081799267,,,[],,,[],andrefreire,,,2,015a8074677a4b8ab152ccd562ff2b6b,,2,TRUE,FALSE,54492b6735c79c552d000326,"In our recent Western hepocondriac culture, this perfect gentleman would be diagnosed as a Normalopath, expression I heard from a psychiatrist referring to clients who think they are normal or maybe, diagnosed as having obsessive compulsive behavior disorder. I bet he would get medication to “fix” his behavior. We and the pharmaceutical industry love ilness and disorder, specially mental that are impossible to have a clear diagnose.",[],UBCx/China300x/3T2014,FALSE,892884,0,0,1414081383049,1.41408E+12,2,Whas Confucius a Normalopath?,FALSE,"['4110182', '2563052']",discussion
,545138ac892b21c2720008ae,Comment,,FALSE,[],,1414118064382,,,[],,,[],KuyaMinogue,,,1,9de953c82db04afaa60fbfbfa626dd9d,,1,TRUE,FALSE,54492e8d35c79c7c62000314,"As we enter discussion on ritual, I am beginning to teach two Zen students how to conduct daily ceremonies at the Creston Zendo. I'm interested to see that the ritual which has been passed on to me from my Zen teachers and which was formalized by Keizen Jokin in early 14th C Japan, is so rooted in the teachings of Confucius. Yesterday when I gave a dharma talk on the state of mind and body during the enactment of the daily ceremony rituals, the language and views expressed in Module 1 and in Lecture 2.1 were of great help. I was able to talk of why we ask people to dress in a respectful manner when they come to the zendo, to follow what we call zendo etiquette (having to do with bowing and sitting standing and walking posture) and to follow ritualized movement patterns when offering incense or leading sutra recitations. I was able to dicuss the limitations of memorizing movements and timing through cold cognition then performing them by imposing cold cognition on body and mind in a rote kind of way. Instead, I was able to suggest that the students let go of trying to ""get it right,"" and become wu wei so that during the ritual, de has space to enter. I was also given a language with which to express the idea that every action in daily life can, if done with awareness of ritual (organizing pens on a desk, cleaning tools etc.) can be done wu wei and raise the mindspace of de.Thank you.",[],UBCx/China300x/3T2014,FALSE,4051750,4,0,1414082189822,1.41408E+12,1,Points of Ritual,FALSE,['2716837'],discussion
,5486ff7e7c0338aa6000013c,Comment,,FALSE,[],,,,,[],544933b235c79c552d00032c,,[],FiveWillows,,[],0,,,0,TRUE,FALSE,544933b235c79c552d00032c,Lovely share. Thank you.,[],UBCx/China300x/3T2014,FALSE,2716837,,0,1414083506723,1.41408E+12,0,,,[],
,547b4904dad66c300500141d,Comment,,FALSE,[],,,,,[],5445ab1735c79c9937000037-544937a135c79c230600030b,,[],FiveWillows,,[{'$oid': '5445ab1735c79c9937000037'}],0,,5445ab1735c79c9937000037,0,TRUE,FALSE,544937a135c79c230600030b,"Nobody made that blanket claim, friend. ",[],UBCx/China300x/3T2014,FALSE,2716837,,0,1414084513774,1.41408E+12,0,,,[],
,544f8e71892b2168aa00072d,Comment,,FALSE,[],,,,,[],544937d335c79cb03e000316,,[],FiveWillows,,[],0,,,0,TRUE,FALSE,544937d335c79cb03e000316,"The ""recommended readings"" sections point you toward further readings.",[],UBCx/China300x/3T2014,FALSE,2716837,,0,1414084563950,1.41408E+12,0,,,[],
,5447a4d135c79c66680001a1,Comment,,FALSE,[],,1414101341663,,,[],,,[],andrefreire,,,0,b70bf822dd2649958e32e24bda72a7e1,,0,TRUE,FALSE,54493b9a892b21a281000334,"I don´t agree much that the difference comes from the Enlightment period. Socrates, in the Helenic tradition used questions and dialog to construct logic and knowledge through Eros (a kind of universal force that unites, like love for example). “ Plato's Socrates is searching for knowledge and immortality through an application of the philosophical method, one that relies on a conception of Eros and propagation. For Plato's Socrates, it is through Eros that ancient Greek paideia educates in matters of arête (Virtue), but eros is not a passion for kleos (glory) or for a beautiful young man.”http://scholarcommons.usf.edu/etd/2806/",[],UBCx/China300x/3T2014,FALSE,892884,1,0,1414085530637,1.41409E+12,0,Socrates learnig withPhilosophical method,FALSE,[],discussion
,5478f6f9dad66c49a5001282,Comment,,FALSE,[],,,,,[],54491d2335c79cb03e0002ff-54493d2a35c79c21c5000344,,[],fguese,,[{'$oid': '54491d2335c79cb03e0002ff'}],0,,54491d2335c79cb03e0002ff,0,TRUE,FALSE,54493d2a35c79c21c5000344,I think translation is a judgement call you have to make concessions to the patiruclar audience that's gonna consume it. ,[],UBCx/China300x/3T2014,FALSE,4403654,,0,1414085930694,1.41409E+12,0,,,[],
,5447dcaf35c79cb03e0001ee,Comment,,FALSE,[],,,,,[],54491d2335c79cb03e0002ff-5449448535c79c1e07000364,,[],takh,,[{'$oid': '54491d2335c79cb03e0002ff'}],0,,54491d2335c79cb03e0002ff,0,TRUE,FALSE,5449448535c79c1e07000364,"FiveWillows.  I believe your are mistaken as well.  Some concept in Chinese culture cannot be translated into English.  Spontaneity and wu-wei means very very different thing.  It is not a play of word.  Spontaneity is inborn and do not require any effort to acquire.   Wu-wei needs cultivation (the so-called trying not to try). We need some rigor in analyzing Chinese culture and cannot simply use our free interpretation.   Virtue in the Chinese Ru (Confucianism) means the five qualities I mention.  De is not one of them.   De though mentioned in confucianism , is not as fully acscribed to as is in Daoism.As for the third point, taking the two expressions as being said at different stage of Kongzi's life is incorrect.   The Book of changes described and predicted how the world changes.   That is why, ""When I reached 50 years of age and study the Book of Changes, I will not make any major error"" as described in Book 7 and ""At 50 I understood heaven's mandate...."" as described in Book 2 do not contradict one another.  It is the interpretation that ""Kongzi understand ""things so perfectly he now no longer had any doubts"" that causes concern - making a humble historical sage into an arrogant person.",[],UBCx/China300x/3T2014,FALSE,218277,,0,1414087813312,1.41409E+12,0,,,[],
,54480e5f892b214cb300026b,Comment,,FALSE,[],,,,,[],5449486935c79cd7d6000359,,[],KuyaMinogue,,[],0,,,0,TRUE,FALSE,5449486935c79cd7d6000359,"While ritual may appear to be based in ""rigidity,"" my experience of it is that the forms give a huge amount of space for flexibility of mind. It's like any practice - once the form is mastered, it gives a freedom beyond freedom. There is great learning in this.",[],UBCx/China300x/3T2014,FALSE,4051750,,0,1414088809560,1.41409E+12,0,,,[],
,54527b4535c79c2306000941,Comment,,FALSE,[],,1414383232685,,,[],,,[],NMarzian,,,0,015a8074677a4b8ab152ccd562ff2b6b,,0,TRUE,FALSE,544955ac892b212fb3000353,"> He had completely internalized the meaning of the Zhou rituals, and could thus improvise when unforeseen situations arose.In the world that I got to know so far people that are convinced to be absolutely right with something, sooner or later always get challenged by somebody else.Was there anybody that we can know about today, who had another opinion about proper rituals than Confucius? To err is human, so why should his teachings be (always) correct and undoubted?",[],UBCx/China300x/3T2014,FALSE,3458786,3,0,1414092204804,1.41409E+12,0,Was there Anybody Who Challenged Confucius Regarding Right Behaviour?,FALSE,[],question
,549414537c0338ece3000536,Comment,,FALSE,[],,,,,[],5449574e35c79c15da00036d,,[],CountMary,,[],0,,,0,TRUE,FALSE,5449574e35c79c15da00036d,"Hello,I couldn't open chapter 7 of Trying not to try. Is there a way around this?Best regards,Maria",[],UBCx/China300x/3T2014,FALSE,4050214,,0,1414092622348,1.41409E+12,0,,,[],
,543c504b04d6cf11770006bb,Comment,,FALSE,[],,,,,[],544957a435c79cb5f500034f,,[],NMarzian,,[],0,,,0,TRUE,FALSE,544957a435c79cb5f500034f,"Once I learned about handing over e.g. business cards with two hands, and not with one, I found it reasonable from the perspective of politeness.When using both hands you do not risk that easily to appear as not focussing on the recipient, but you dedicate all of yourself to the respectful address of the other.Afterwards I had a totally different (aware) impression of people that often left one hand in their pocket and at the same time looked half at other people, than the one to address, and even talked to them instead.",[],UBCx/China300x/3T2014,FALSE,3458786,,0,1414092708850,1.41409E+12,0,,,[],
,54402688367460304a000020,Comment,,FALSE,[],,,,,[],54495c0e892b218a3f00032d,,[],RoyLeung,,[],0,,,0,TRUE,FALSE,54495c0e892b218a3f00032d,"May be a bit of both.If everyone is happy and everyone is in support of the regime there would be no overthrow.On the other hand, the history is written by the incoming regime. A bit of propaganda or at least highlight the bad part is to be expected.",[],UBCx/China300x/3T2014,FALSE,4051081,,0,1414093838668,1.41409E+12,0,,,[],
,546323f3dad66ca3f0000915,Comment,,FALSE,[],,,,,[],544957a435c79cb5f500034f-5449601f35c79c15da00037a,,[],FiveWillows,,[{'$oid': '544957a435c79cb5f500034f'}],0,,544957a435c79cb5f500034f,0,TRUE,FALSE,5449601f35c79c15da00037a,"So, yes: Confucian ritual as ""small acts making a big difference.""",[],UBCx/China300x/3T2014,FALSE,2716837,,0,1414094879168,1.41409E+12,0,,,[],
,544289b5367460456b00018e,Comment,,FALSE,[],,1414176945976,,,[],,,[],Eliberry,,,0,i4x-UBCx-China300x-course-3T2014,,0,TRUE,FALSE,54496bc8892b214cb300038e,I started this course late and am only one finishing the first module. I have yet to see any reading assignments. Am I missing something?,[],UBCx/China300x/3T2014,FALSE,5605312,1,0,1414097864863,1.4141E+12,0,Reading assignments,FALSE,[],question
,544e309f35c79c552d00065a,Comment,,FALSE,[],,,,,[],54496f0b892b21e7cc00034f,,[],IrisLesley,,[],1,,,1,TRUE,FALSE,54496f0b892b21e7cc00034f,"I can't help but ponder on the concept of 'once you know the rules you can break them'. Until we can absorb a set of cultural ideals, rules or rituals, understand and use them, we can't truly know the why of them. It's only then perhaps that deep reflection and thinking on possible changes that may be beneficial to our own life, family or wider social structure should be attempted. Confucius appears to do just that with the Western Zhou traditions. Surely most people seek a way to live comfortably and peaceably within their own culture and that means learning the cultural norms before adding the layer of individualism.",[],UBCx/China300x/3T2014,FALSE,4027376,,0,1414098699159,1.4141E+12,1,,,['5638879'],
,54689963dad66cbdae000bfa,Comment,,FALSE,[],,1414429373923,,,[],,,[],NMarzian,,,0,524f9719b3594d4993ac54ba420b3dfe,,0,TRUE,FALSE,54497242892b21372900039e,"I also directly thought about learning to drive a car with manual gear change, but from a slightly different perspective:When I learned driving, I was taught that I had to listen to the gear sound and shift only when the gear has been driven out. That soon became an automatism of which I never had to think about again.But quite some years ago now I had to actively relearn the process of shifting, as the old way is wasting fuel and causing quicker wearout, and one rather should change the gear earlier. So again gear shifting became part of my cold cognition, before I was used to the new way, and it was in my hot cognition again.I see that kind of mastering things naturally as highly desirable, when one wants to be good at what one is doing, like for instance behaving properly and well in society, for smooth craftsmanship, performing art or music, doing sports and more. But not everything can follow automatisms, or can it? Sometimes one is simply not prepared, due to new situations. And while the automatisms might still help to orient quicker, you could need to even surprise yourself to get to a solution.",[],UBCx/China300x/3T2014,FALSE,3458786,1,0,1414099522745,1.41443E+12,0,Manual Gear Change,FALSE,[],discussion
,5442f89283b187b42a0001af,Comment,,FALSE,[],,1417569075592,1417569076,,[],,,[],LuGram,,,2,d737d926df7f4aedbbd2f0eadd60e383,,2,TRUE,FALSE,544972d835c79c802d00036d,"I think the difference between intrinsic and extrinsic motivation, although popular in Western psychology, is really quite untenable when I think about it. It seems to rely more on our value judgements about what types of activities people should value in themselves rather than anything profound about people's motivation. For example in the case of chess, why should the child's motivation for playing chess based on getting candy be more extrinsic than playing chess for its own sake? If the child get intrinsic enjoyment from eating candy and the child has authentically decided that the most enjoyable way to get the candy is to play chess, wouldn't this be an example of intrinsic motivation? And conversely if the child is playing chess for the sake of learning and challenge and expansion of logical facilities which could arguably be attained through for example solving maths puzzles instead, isn't this an extrinsic motivation rather than an intrinsic one? At the end of the day, you can always trace the cause of an event further and further back and the point at which we stop and say now the activity is ""intrinsic"" seems to be  arbitrary to me...? What do you think?",[],UBCx/China300x/3T2014,FALSE,1158096,6,0,1414099672861,1.4141E+12,2,[STAFF] Internal and external motivation,FALSE,"['1158096', '1296409']",question
,547b16efa2a5251a45001305,Comment,,FALSE,[],,,,,[],5449795d892b213c7b000387,,[],aewarephil,,[],0,,,0,TRUE,FALSE,5449795d892b213c7b000387,"From what dialogues I have read I believe it could be argued that Socrates was traditionally educated, and really had to be so that he could have been as efficacious as he was. He mentioned the Odyssey in the dialogue Phaedo when they discussed the afterlife, which would indicate that at least some of his thoughts were based in cultural learning.",[],UBCx/China300x/3T2014,FALSE,5424324,,0,1414101341621,1.4141E+12,0,,,[],
,543a00d354ea3f0fd700052c,Comment,,FALSE,[],,,,,[],54482d4335c79c025100025f-544989fe892b21597e00036b,,[],FiveWillows,,[{'$oid': '54482d4335c79c025100025f'}],0,,54482d4335c79c025100025f,0,TRUE,FALSE,544989fe892b21597e00036b,"@Barbra9, you're so right to add that! The public parks are so beautifully full of mass dancing every. freaking. evening.--and without alcohol or the slimy vibe of dance clubs in Western cities. I wrote about it here one day years ago, when I was leaving Korea and sat to write a farewell to it after 3 years there, but instead out came a ""Belated Farewell to China."" And it was the open sky dancing that wanted expressing most. http://beyond-school.org/2009/06/15/a-belated-goodbye-to-china/I swing danced and foxtrotted with more grandmas than I ever imagined possible. So beautiful.",[],UBCx/China300x/3T2014,FALSE,2716837,,0,1414105598143,1.41411E+12,0,,,[],
,5448d57c892b21597e0002b6,Comment,,FALSE,[],,,,,[],54422ef03674601d98000149-544990c3892b21ef57000394,,[],TheDustyFootedPhillosopher,,[{'$oid': '54422ef03674601d98000149'}],0,,54422ef03674601d98000149,0,TRUE,FALSE,544990c3892b21ef57000394,Ummm? I was not arguing with the lecture.  ,[],UBCx/China300x/3T2014,FALSE,5470469,,0,1414107331672,1.41411E+12,0,,,[],
,546e1cf0dad66cbdae000ec7,Comment,,FALSE,[],,,,,[],54482d4335c79c025100025f-54499531892b21a84e00037e,,[],aewarephil,,[{'$oid': '54482d4335c79c025100025f'}],0,,54482d4335c79c025100025f,0,TRUE,FALSE,54499531892b21a84e00037e,"When I hang out with my friends here in Ohio, we sing the novelty songs that I write, and some songs that my best friend wrote, and some other songs that we made up together. But I would say that we are an out-lier, because we are the only fraternity house with a piano in the living room. And speaking of the songs that I write, I often wonder what of my nature people might diagnose from hearing these compositions. ",[],UBCx/China300x/3T2014,FALSE,5424324,,0,1414108465220,1.41411E+12,0,,,[],
,5447b205892b21250800021a,Comment,,FALSE,[],,,,,[],544921a835c79cb5f500031b-5449990435c79cc931000378,,[],TheDustyFootedPhillosopher,,[{'$oid': '544921a835c79cb5f500031b'}],0,,544921a835c79cb5f500031b,0,TRUE,FALSE,5449990435c79cc931000378,"I like the idea of online learning, but still think that there needs to be a teacher to basically do everything a teacher does now.  Once we get it down it will be much better than the class room and I'm fairly confident this is the future of education.  The idea I have in mind replaces the class room and KEEPS THE TEACHERS and their role.  So online learning does not mean going at it solo.  It is not there yet, but we will learn how to make it work.  Talking about the current state of online learning, compared to class room learning...yeah class room learning is better in most cases.",[],UBCx/China300x/3T2014,FALSE,5470469,,0,1414109444372,1.41411E+12,0,,,[],
,547eabf9a2a5256417001554,Comment,,FALSE,[],,,,,[],54499aef35c79cf80d00038e,,[],aewarephil,,[],1,,,1,TRUE,FALSE,54499aef35c79cf80d00038e,"I like the idea of the art of archery, and how it relates to finding ""the mean."" Finding the center of the target is like finding the center of balance within yourself. I recently took up the sport of curling, which also has a target for scoring. The closest team wins points, and it is far less individual that the practice of archery, but I think it could be analogous to Confucian cultivation in some respects. For example, there is ritual involved in the game, for we begin each match with a handshake, and by wishing each other, ""good curling."" It keeps the game, and the people more friendly toward each other. Delivering the stone is closest to the sort of self cultivation that archery provides. You have to line up your shot and use the proper weight to get the stone where you need it to go. As a sweeper, you have to be aware of the weight that the stone has after it is released, and you have to watch the skip to make sure you are sweeping at the right time. The team who finds the proper balance should come away with a win. Does anyone think this is good? Have I left anything out?",[],UBCx/China300x/3T2014,FALSE,5424324,,0,1414109935890,1.41411E+12,1,,,['2885641'],
,54480e5f892b214cb300026b,Comment,,FALSE,[],,,,,[],54491ee535c79c8728000348-54499c6335c79c5d3600036d,,[],Barbra9,,[{'$oid': '54491ee535c79c8728000348'}],0,,54491ee535c79c8728000348,0,TRUE,FALSE,54499c6335c79c5d3600036d,I have taken lots and lots of cards that...with happiness...and then lost to the wind. ,[],UBCx/China300x/3T2014,FALSE,4652068,,0,1414110307713,1.41411E+12,0,,,[],
